postcode,latitude,longitude,region,month,temperature_c,humidity_pct,wind_speed_kmh,drought_factor,days_since_rain,rainfall_mm,vegetation_density,elevation_m,ffdi,frp_nearby,risk_score,risk_label
7140,-42.67230840419609,146.52832336840558,Hamilton TAS,7,14.78,65.83,35.62,3.64,21.1,0.0,0.408,711.2,1.79,0.0,16.73,Low
3444,-37.175091756707474,144.5054244449452,Kyneton,1,30.06,35.08,36.64,10.0,43.0,0.0,0.737,580.3,24.02,0.0,67.21,High
3444,-37.00048140519741,144.58700256472844,Kyneton,11,27.1,39.11,33.87,10.0,12.6,0.0,0.486,530.8,17.72,4.11,42.11,Moderate
6000,-31.877548488436037,115.82307322872494,Perth CBD,4,14.61,73.73,38.96,1.42,4.1,6.78,0.183,241.4,0.58,0.0,9.04,Low
4570,-26.16631839615943,152.61368094350092,Gympie,6,11.99,62.5,55.88,6.11,24.9,0.0,0.29,600.7,4.89,0.0,18.23,Low
6000,-32.026360996123564,115.7911191249623,Perth CBD,4,10.88,72.93,31.81,5.49,10.1,0.0,0.221,390.6,1.68,0.0,9.34,Low
7000,-42.76818501895759,147.39922362190904,Hobart,12,24.01,35.72,26.31,10.0,32.8,0.0,0.129,368.2,15.04,0.0,43.43,Moderate
7140,-42.66398864072503,146.536869557464,Hamilton TAS,1,34.01,27.95,34.84,10.0,15.8,0.0,0.51,642.8,33.66,0.0,63.65,High
5000,-34.97000192821988,138.59682377126921,Adelaide CBD,10,11.29,81.15,38.07,4.72,26.0,0.0,0.232,317.4,1.28,0.0,10.89,Low
4000,-27.402691086818667,152.92617236469792,Brisbane CBD,2,25.01,36.39,30.79,2.26,48.2,0.0,0.389,350.5,3.89,0.0,41.76,Moderate
2630,-36.46007457669738,148.25967393423852,Jindabyne,3,29.95,17.05,26.23,10.0,17.5,0.0,0.19,756.8,34.95,21.68,54.92,High
2650,-35.04369068413192,147.34784779894358,Wagga Wagga,8,12.74,61.17,35.66,7.64,33.5,0.0,0.417,647.4,4.07,0.0,18.8,Low
3820,-38.16238169643095,145.96739555557033,Traralgon,10,13.27,62.82,34.49,7.98,48.4,0.0,0.673,579.8,3.98,0.0,21.32,Low
4000,-27.44340046961941,153.0279982427887,Brisbane CBD,11,23.55,52.17,40.62,10.0,2.0,2.93,0.367,598.8,11.73,0.0,25.81,Moderate
6076,-31.882517497635014,116.02175986143189,Mundaring,11,21.13,17.28,40.94,10.0,39.1,0.0,0.697,763.5,36.3,6.01,59.93,High
6076,-31.855249566596992,116.2224729899479,Mundaring,2,31.7,33.47,36.54,9.21,34.6,0.0,0.774,679.2,24.68,0.0,68.74,High
7140,-42.67032153003732,146.45986570760863,Hamilton TAS,1,25.31,26.03,40.8,8.9,3.1,3.58,0.562,606.0,27.48,0.0,55.75,High
2630,-36.517889544762895,148.25395190948066,Jindabyne,11,24.7,30.91,51.21,10.0,56.8,0.0,0.449,408.3,32.55,0.0,62.23,High
3820,-38.03958053443214,146.0177484127379,Traralgon,9,16.64,69.35,32.05,4.99,43.8,0.0,0.511,605.2,2.11,0.0,19.7,Low
3444,-37.00411546292803,144.58072837016866,Kyneton,4,12.1,50.15,34.74,5.2,14.5,0.0,0.629,604.3,3.91,0.0,18.97,Low
0800,-12.457913864439217,130.96812638296663,Darwin,6,15.68,55.04,31.75,4.66,18.0,0.0,0.381,573.8,3.12,0.0,16.27,Low
7000,-42.9042314382002,147.34715335044632,Hobart,8,13.71,61.37,33.16,3.67,94.3,0.0,0.351,401.8,1.91,74.05,22.0,Low
2630,-36.42283516679589,148.19910381866174,Jindabyne,11,28.83,24.2,48.94,10.0,1.6,14.27,0.111,406.3,44.72,2.43,55.94,High
4380,-28.655051938844096,151.93796220750767,Stanthorpe,7,11.94,37.14,40.81,8.05,4.1,3.26,0.182,591.6,10.79,0.0,19.03,Low
4380,-28.7092180086156,151.91503078507043,Stanthorpe,5,15.31,38.77,15.42,6.71,26.4,0.0,0.682,660.6,5.27,0.0,21.3,Low
2580,-34.764991909813745,149.73309751746706,Goulburn,9,7.93,34.73,30.6,7.4,47.2,0.0,0.242,555.7,7.42,0.0,22.58,Low
6076,-31.88098092758918,116.09045793406783,Mundaring,6,12.9,55.65,23.87,8.37,4.0,4.23,0.389,548.5,4.11,0.0,17.26,Low
4000,-27.43593202447785,153.0019676043967,Brisbane CBD,7,9.44,80.29,33.74,3.48,6.4,0.46,0.394,269.8,0.83,0.0,8.66,Low
2630,-36.40280979774442,148.43335535571364,Cooma,10,16.67,59.07,45.83,5.41,15.9,0.0,0.53,529.0,4.51,6.89,20.52,Low
6000,-31.912486092790022,115.89506625022838,Perth CBD,7,13.58,98.84,24.64,6.46,17.0,0.0,0.216,493.1,0.75,20.8,8.17,Low
3737,-36.723440495482805,146.93432142585394,Bright VIC,10,13.17,45.24,38.52,4.3,49.8,0.0,0.699,689.3,4.35,0.0,25.16,Moderate
4000,-27.522866640858734,152.97830078229003,Brisbane CBD,8,12.23,84.08,13.97,4.85,0.8,4.2,0.109,236.6,0.7,0.0,6.26,Low
0800,-12.451951052641052,130.96667580826733,Darwin,3,22.9,23.55,24.75,6.04,0.8,5.07,0.393,554.6,12.92,0.0,33.71,Moderate
0800,-12.48272304706425,130.85643801501715,Darwin,11,21.38,20.65,33.76,10.0,8.5,0.0,0.572,585.0,27.56,95.82,43.11,Moderate
7140,-42.63674006959994,146.49833308435288,Hamilton TAS,2,30.73,20.7,34.39,10.0,15.3,0.0,0.226,502.8,38.28,0.0,63.84,High
3000,-37.83463776055971,145.0211541533548,Melbourne CBD,3,15.66,62.06,29.46,6.03,27.1,0.0,0.189,289.8,2.99,0.0,20.29,Low
2000,-33.842826031066494,151.21999052168596,Sydney CBD,4,10.59,80.53,7.19,4.94,6.8,0.9,0.052,350.6,0.65,0.0,5.41,Low
2480,-28.852026472825376,153.30612334505008,Lismore,6,18.89,58.85,45.14,3.08,68.6,0.0,0.447,559.1,2.77,17.59,25.21,Moderate
2650,-35.15489368843079,147.40786334667678,Wagga Wagga,1,29.6,33.91,44.12,10.0,45.4,0.0,0.412,699.1,29.33,0.0,66.64,High
2650,-35.098994100087396,147.3841394348242,Wagga Wagga,7,11.12,61.8,32.24,5.88,3.3,5.84,0.376,491.2,2.69,16.3,14.36,Low
7140,-42.68710038065148,146.45205739344811,Hamilton TAS,6,13.67,41.57,34.14,5.92,31.6,0.0,0.356,474.0,6.2,0.0,20.33,Low
2650,-35.200503572370714,147.37381191138408,Wagga Wagga,10,13.91,65.83,38.12,3.86,21.2,0.0,0.509,547.6,1.95,0.0,17.13,Low
2480,-28.855413386970152,153.26714678969776,Lismore,3,24.91,38.64,25.27,8.67,55.1,0.0,0.672,489.7,11.88,0.0,48.12,Moderate
7140,-42.66988356017886,146.57159284495447,Hamilton TAS,4,14.39,42.86,29.66,5.81,5.8,3.49,0.504,609.3,5.38,0.0,17.45,Low
3000,-37.79450005084173,145.0775102900003,Melbourne CBD,5,14.55,74.25,19.61,4.23,21.5,0.0,0.368,321.4,1.06,0.0,9.88,Low
3000,-37.84534462839937,145.00277778295106,Melbourne CBD,10,5.53,55.46,28.08,3.72,15.6,0.0,0.22,398.4,1.6,0.0,9.19,Low
4380,-28.602857691413362,151.9955174489957,Stanthorpe,3,17.14,21.11,26.29,8.7,1.6,10.91,0.378,474.5,17.2,0.0,38.14,Moderate
4570,-26.12408488375737,152.65553829228892,Gympie,9,16.48,83.65,28.13,4.74,0.5,9.01,0.525,349.1,1.12,17.51,13.25,Low
5153,-35.03838685246829,138.76350220936843,Cherry Gardens,12,31.78,28.3,33.41,7.55,29.7,0.0,0.518,658.0,22.6,11.11,62.74,High
0800,-12.371608547079742,130.76711961605022,Darwin,8,12.87,61.19,31.13,4.54,6.8,1.64,0.66,487.9,2.2,0.0,14.84,Low
3000,-37.87469097009022,144.89829394324954,Melbourne CBD,11,20.06,48.33,28.93,4.59,6.3,0.67,0.358,461.1,4.2,0.0,20.35,Low
7000,-43.02765375503257,147.3068338817582,Hobart,4,14.2,77.72,22.49,5.05,12.6,0.0,0.182,444.6,1.18,0.0,10.16,Low
2480,-28.852914512062963,153.2703785222771,Lismore,9,12.74,88.08,34.93,3.59,23.1,0.0,0.022,581.1,0.75,0.0,14.53,Low
2630,-36.32413424193206,148.38716883961612,Cooma,7,16.93,41.08,40.69,5.75,2.8,0.67,0.243,782.3,7.97,0.0,19.91,Low
4380,-28.631641491988326,151.87827037771078,Stanthorpe,12,29.59,24.93,37.24,10.0,6.9,5.26,0.549,510.6,34.04,0.0,63.47,High
5153,-34.99711528888781,138.68162498203264,Cherry Gardens,8,17.42,62.55,33.5,7.67,36.1,0.0,0.46,538.0,4.34,0.0,20.86,Low
3444,-36.99631701615528,144.54513680166818,Kyneton,8,15.59,65.95,17.15,6.48,3.9,9.54,0.345,650.2,2.1,0.0,14.93,Low
3737,-36.7155023779625,146.92583031894355,Bright VIC,2,26.38,27.38,34.12,10.0,67.1,0.0,0.363,683.2,26.08,0.0,73.53,High
3000,-37.853085153512815,144.9615015739582,Melbourne CBD,11,7.6,60.29,16.74,5.69,0.0,6.23,0.197,353.4,1.7,0.0,11.61,Low
2650,-35.06926773067803,147.45381965136042,Wagga Wagga,5,11.36,51.5,29.74,4.73,2.2,0.97,0.354,483.8,2.95,0.0,14.88,Low
3820,-38.08274847185436,146.07197228575765,Traralgon,8,12.29,48.68,28.81,4.32,19.0,0.0,0.308,622.0,2.99,0.0,16.97,Low
6000,-31.98769567646833,115.82246489864818,Perth CBD,12,21.81,42.99,35.56,8.88,3.7,1.28,0.193,472.1,12.0,0.0,31.87,Moderate
5000,-34.964965910391385,138.6581229143296,Adelaide CBD,10,11.67,82.57,22.56,1.74,7.1,0.0,0.438,422.7,0.32,0.0,8.45,Low
2630,-36.555342519567894,148.2985423638704,Jindabyne,5,19.8,50.3,33.88,7.87,95.1,0.0,0.548,741.8,7.43,0.0,32.14,Moderate
2630,-36.3503583687365,148.2210352200239,Jindabyne,1,26.73,13.66,38.18,8.06,14.3,0.0,0.378,756.0,37.63,0.0,71.31,High
3820,-38.166375609676265,145.95041697786831,Traralgon,7,17.6,51.66,29.63,5.1,4.4,1.52,0.224,588.3,3.88,19.35,15.79,Low
3444,-37.04369864317972,144.5662167197837,Kyneton,2,35.05,27.42,42.22,10.0,18.7,0.0,0.216,593.9,42.2,0.0,69.99,High
2630,-36.41067651746831,148.60167689700157,Cooma,5,16.6,72.7,54.17,5.73,45.9,0.0,0.203,676.0,3.62,10.4,22.05,Low
3000,-37.82102430770837,144.9467692648314,Melbourne CBD,9,12.25,88.98,32.25,5.03,0.2,1.29,0.138,180.0,0.94,0.0,5.75,Low
2580,-34.82551151227084,149.71444905631964,Goulburn,12,33.59,27.51,30.59,10.0,14.0,0.0,0.461,336.6,30.51,5.68,62.95,High
2630,-36.49295137694344,148.3006774019985,Jindabyne,7,16.42,41.3,37.85,7.26,43.4,0.0,0.521,783.2,9.17,0.0,26.74,Moderate
2480,-28.952454977163352,153.3575751451728,Lismore,6,17.07,50.95,27.37,5.08,15.4,0.0,0.752,547.8,3.7,0.0,19.81,Low
4380,-28.66836348534271,151.9268729838359,Stanthorpe,11,21.4,51.3,39.71,10.0,99.3,0.0,0.411,595.9,11.0,0.0,53.72,High
2630,-36.46635086588049,148.24932716103248,Jindabyne,8,15.12,42.83,17.17,6.14,11.4,0.0,0.246,726.5,4.35,0.0,19.67,Low
2580,-34.733851274819116,149.71694980140722,Goulburn,2,34.25,38.9,40.52,10.0,1.8,1.65,0.308,585.1,26.57,0.0,56.13,High
2630,-36.44481135815998,148.17349831302823,Jindabyne,2,31.93,27.5,31.83,10.0,20.7,0.0,0.141,593.3,29.69,0.0,65.9,High
4570,-26.243165623943085,152.6242876944473,Gympie,1,39.07,18.94,23.97,10.0,19.6,0.0,0.695,467.0,42.26,0.0,72.41,High
2630,-36.503138841373314,148.21358141650887,Jindabyne,8,15.78,23.29,38.37,6.5,11.2,0.0,0.181,642.9,15.16,0.0,24.46,Low
2580,-34.751907004272084,149.72249013954513,Goulburn,9,16.1,29.43,33.74,6.85,4.6,3.19,0.32,792.1,11.71,0.0,20.64,Low
6000,-31.989500640104055,115.81923121858419,Perth CBD,1,26.23,43.16,25.79,10.0,23.3,0.0,0.479,322.8,12.39,0.0,39.55,Moderate
6000,-32.0294473641458,115.93400543959773,Perth CBD,6,9.52,67.3,25.14,3.66,18.0,0.0,0.278,545.9,1.12,0.0,10.22,Low
4000,-27.436277529879817,152.94959483130935,Brisbane CBD,9,9.42,62.42,17.08,2.51,11.4,0.0,0.276,296.6,0.75,0.0,9.33,Low
4570,-26.21008038553286,152.6522730502885,Gympie,5,16.55,34.1,23.53,8.42,59.0,0.0,0.668,400.6,9.77,3.29,25.98,Moderate
6000,-31.961211510330237,115.88324010654159,Perth CBD,2,24.86,39.24,35.11,10.0,6.4,0.8,0.354,381.1,16.85,0.0,37.78,Moderate
7000,-42.87091628635483,147.292054758024,Hobart,9,13.33,88.84,20.05,5.11,16.4,0.0,0.185,431.0,0.75,0.0,9.5,Low
2630,-36.489441828081844,148.2592822766718,Jindabyne,10,17.81,48.34,40.5,7.22,9.0,0.0,0.261,584.7,7.97,0.0,21.35,Low
7140,-42.75013713616181,146.54031524148257,Hamilton TAS,5,14.01,44.37,38.05,6.93,35.8,0.0,0.411,557.8,7.29,0.0,21.3,Low
3444,-37.06163005532784,144.53044259447248,Kyneton,11,27.5,40.65,24.21,10.0,20.7,0.0,0.524,340.3,13.59,0.0,41.41,Moderate
3737,-36.71262054487186,146.92557104845903,Bright VIC,7,12.28,64.25,31.89,6.01,11.2,0.0,0.3,626.0,2.61,0.0,17.08,Low
2650,-35.11555428370934,147.4245945657077,Wagga Wagga,12,31.19,19.42,32.86,10.0,0.7,0.65,0.206,476.1,39.21,0.0,60.73,High
3737,-36.82725343664318,146.96477616744826,Bright VIC,5,18.15,46.44,29.26,6.86,8.4,0.0,0.508,731.4,6.3,0.0,20.38,Low
2650,-35.08146806605249,147.32897710752223,Wagga Wagga,7,20.34,71.85,39.2,6.12,5.8,6.11,0.501,534.9,3.18,0.0,16.16,Low
3820,-38.121113948959184,146.01241369664558,Traralgon,2,30.12,24.97,27.41,10.0,12.9,0.0,0.186,567.7,27.48,0.0,55.79,High
6076,-31.932950337911617,116.01677616323333,Mundaring,1,25.98,17.5,46.43,10.0,10.7,0.0,0.498,544.0,48.27,16.22,74.6,High
5000,-34.98983734049625,138.68549140930384,Adelaide CBD,4,13.05,88.49,33.8,4.39,5.8,6.17,0.344,283.9,0.89,28.62,8.39,Low
7140,-42.573173962735495,146.42681458530106,Hamilton TAS,12,29.84,22.71,9.8,10.0,39.8,0.0,0.353,564.3,19.5,0.0,58.18,High
2650,-35.14768438710148,147.33603476153172,Wagga Wagga,10,13.79,40.55,35.82,7.03,11.7,0.0,0.225,477.8,7.95,0.0,18.13,Low
2000,-33.810905445352,151.23404540463744,Sydney CBD,4,9.4,75.75,12.53,3.29,47.7,0.0,0.376,457.2,0.56,0.0,11.69,Low
3444,-37.091249615690934,144.6504390427867,Kyneton,9,12.29,39.89,22.78,7.8,3.9,4.54,0.202,501.9,6.31,0.0,17.05,Low
7000,-42.85746118731746,147.36538131649112,Hobart,11,24.22,35.1,30.93,2.52,7.6,0.0,0.123,382.0,4.42,17.15,25.68,Moderate
7140,-42.72781387287826,146.4415865907316,Hamilton TAS,11,19.34,36.85,19.68,10.0,41.6,0.0,0.231,557.3,10.58,0.0,38.83,Moderate
2580,-34.66642085246278,149.8079848596167,Goulburn,7,16.59,49.65,32.24,6.47,8.6,0.0,0.484,564.0,5.41,13.94,18.73,Low
5153,-35.03584683203694,138.79610451151612,Cherry Gardens,9,14.89,27.3,37.27,5.52,2.2,3.34,0.142,398.9,10.61,0.0,19.59,Low
0800,-12.35487816615091,130.827189521393,Darwin,7,11.68,70.81,40.5,6.03,0.8,6.83,0.032,318.8,2.5,0.0,11.59,Low
6076,-31.85316698450766,116.21321290639689,Mundaring,11,27.47,22.32,32.26,10.0,12.4,0.0,0.644,558.6,30.85,0.0,52.32,High
2650,-35.11699570026924,147.38941560027118,Wagga Wagga,12,33.67,26.25,29.31,10.0,17.6,0.0,0.372,692.8,31.0,0.0,61.3,High
2650,-35.098590687609466,147.30959105881772,Wagga Wagga,12,28.03,29.31,40.06,10.0,20.0,0.0,0.732,593.8,29.65,0.0,62.68,High
3000,-37.89447286691576,144.96966601623774,Melbourne CBD,9,10.6,64.75,26.16,4.73,23.4,0.0,0.045,331.6,1.67,0.0,9.51,Low
4570,-26.183796363714027,152.68840516025642,Gympie,10,13.0,65.19,34.49,2.95,18.3,0.0,0.169,547.7,1.36,0.0,15.2,Low
5153,-35.02232692741708,138.77086202271784,Cherry Gardens,9,12.71,33.06,28.7,6.53,40.3,0.0,0.404,713.1,7.81,0.0,23.17,Low
5153,-35.05155001698444,138.6808112024591,Cherry Gardens,2,25.13,20.66,40.12,10.0,47.6,0.0,0.615,520.2,36.29,0.0,74.83,High
3820,-38.04758245715353,145.9916287899158,Traralgon,5,16.92,55.11,17.88,7.7,30.5,0.0,0.281,486.5,3.84,0.0,18.18,Low
3737,-36.78610766189405,146.94087082878434,Bright VIC,8,15.37,43.16,32.15,7.27,14.2,0.0,0.542,496.5,7.28,9.14,21.37,Low
5000,-34.931115014185906,138.56555572287124,Adelaide CBD,2,23.73,46.66,30.42,10.0,8.5,0.0,0.204,475.7,11.25,0.0,32.33,Moderate
7140,-42.6960956570565,146.46688237381034,Hamilton TAS,5,12.05,50.08,24.36,5.65,30.7,0.0,0.377,646.7,3.33,0.0,18.33,Low
6000,-31.969138759108915,115.80798748665046,Perth CBD,5,12.62,85.9,17.11,2.92,26.1,0.0,0.272,547.9,0.43,0.0,9.78,Low
2630,-36.34813844512264,148.34218410662643,Cooma,11,27.77,31.16,35.9,10.0,7.6,0.0,0.648,659.8,25.02,0.0,48.21,Moderate
3737,-36.77315174535415,146.84885334986595,Bright VIC,6,15.84,38.44,38.32,5.42,43.6,0.0,0.004,512.6,7.52,0.0,23.64,Low
2630,-36.50471823987751,148.33793945922483,Jindabyne,10,19.01,59.8,37.5,6.99,45.3,0.0,0.67,592.4,5.05,0.0,25.54,Moderate
6000,-31.86578257419375,115.91000108575464,Perth CBD,2,18.31,30.4,30.0,8.56,9.0,0.0,0.415,211.8,13.95,0.0,36.16,Moderate
2630,-36.31253703249847,148.5592935562152,Cooma,1,36.16,13.18,36.95,10.0,3.7,7.98,0.663,609.3,63.32,0.0,84.92,Extreme
2630,-36.39721817907545,148.51656704615914,Cooma,12,34.64,34.79,34.76,10.0,120.0,0.0,0.417,657.9,27.1,1.28,89.22,Extreme
7000,-42.888741018198196,147.3295355719216,Hobart,1,31.71,33.35,18.39,7.94,2.2,1.77,0.161,466.0,14.01,0.0,37.5,Moderate
6000,-31.970831265280772,115.85684384934444,Perth CBD,7,12.4,75.73,31.81,2.84,2.9,0.2,0.447,415.9,0.84,0.0,9.1,Low
2630,-36.42451042033997,148.43620930144834,Cooma,2,32.58,30.24,22.34,10.0,12.8,0.0,0.525,644.4,22.12,0.0,59.49,High
2000,-33.813109708865106,151.18044934132365,Sydney CBD,3,13.42,44.18,31.48,10.0,5.3,0.33,0.103,316.2,8.86,0.0,19.62,Low
2650,-35.06107436551007,147.38221054512735,Wagga Wagga,3,23.33,35.21,29.29,5.66,26.0,0.0,0.714,539.4,9.14,0.0,39.92,Moderate
6076,-31.827336226197872,116.09608846704707,Mundaring,5,12.35,55.38,36.07,4.1,38.5,0.0,0.829,502.1,2.68,0.0,22.95,Low
2630,-36.38482832792422,148.2445535677825,Jindabyne,12,30.6,25.95,31.46,10.0,4.3,1.03,0.75,757.2,29.7,0.0,66.17,High
2650,-35.144211344074094,147.41615611338855,Wagga Wagga,7,10.95,46.02,29.64,6.35,27.9,0.0,0.072,758.6,4.68,0.0,17.62,Low
5153,-35.089318034298564,138.7365938287416,Cherry Gardens,2,40.73,27.81,41.52,10.0,1.3,0.25,0.335,479.3,49.63,0.0,72.09,High
4380,-28.724202833246217,151.929576589473,Stanthorpe,12,33.59,33.73,41.78,10.0,27.1,0.0,0.257,640.6,31.98,0.0,65.6,High
4380,-28.712017712607548,151.9084987510233,Stanthorpe,3,29.9,19.77,25.56,10.0,8.2,0.0,0.412,521.5,31.26,0.0,48.86,Moderate
4000,-27.50090483114742,152.99384713799807,Brisbane CBD,6,13.3,58.09,17.51,3.0,19.2,0.0,0.424,429.8,1.2,0.0,11.76,Low
7000,-42.802155908172665,147.22682984237605,Hobart,11,19.1,50.0,39.6,6.84,18.9,0.0,0.277,462.2,7.29,0.0,27.65,Moderate
5000,-34.95038388057873,138.5083245228004,Adelaide CBD,7,11.09,79.77,13.76,3.57,0.4,2.98,0.489,395.3,0.57,0.0,7.63,Low
3820,-38.118379649332994,145.99375101348429,Traralgon,7,14.76,55.37,36.73,6.55,2.7,5.16,0.283,487.4,4.7,0.0,15.64,Low
4380,-28.71895461965398,151.9935541540364,Stanthorpe,10,13.22,51.7,32.42,5.45,17.8,0.0,0.661,556.4,3.82,27.12,19.4,Low
6000,-31.926571246502302,115.92582730860923,Perth CBD,11,19.12,32.76,33.35,6.21,48.9,0.0,0.376,404.2,10.4,0.0,35.34,Moderate
5000,-34.85522931687623,138.66017682909532,Adelaide CBD,1,23.12,26.72,26.18,7.16,29.6,0.0,0.435,432.5,14.26,0.0,43.32,Moderate
4570,-26.1983238693474,152.6365101652687,Gympie,2,32.14,37.87,30.48,10.0,9.1,0.0,0.294,612.8,20.27,0.0,50.84,High
7000,-42.98099066661691,147.2701301143823,Hobart,11,22.78,36.53,34.8,7.76,21.4,0.0,0.54,346.5,13.32,0.0,34.43,Moderate
3737,-36.72521320830667,146.90033375551852,Bright VIC,8,13.84,48.39,45.43,7.14,2.5,7.07,0.127,570.2,7.72,17.72,18.64,Low
6076,-31.957820790837193,116.14250396662088,Mundaring,5,13.11,32.38,23.59,7.23,0.7,6.64,0.368,562.0,7.95,2.78,19.39,Low
2000,-33.860025735027854,151.20595258968783,Sydney CBD,7,12.01,65.05,25.73,6.46,18.2,0.0,0.326,385.0,2.34,0.0,10.22,Low
3737,-36.77787844775076,146.97283512401214,Bright VIC,9,16.63,39.74,31.73,5.38,17.7,0.0,0.62,659.5,6.29,3.41,22.21,Low
7000,-42.845476365693926,147.34328084965864,Hobart,10,15.91,65.6,11.12,4.87,5.5,1.75,0.535,461.3,1.41,0.0,11.23,Low
3444,-37.08632445323501,144.60613604897264,Kyneton,4,18.92,62.49,34.74,4.02,15.2,0.0,0.787,562.0,2.49,0.0,19.39,Low
2630,-36.42257763431126,148.4437173312958,Cooma,4,16.58,49.24,34.07,4.52,6.4,0.28,0.271,342.6,4.02,0.0,18.54,Low
7140,-42.718834143004955,146.5218584535351,Hamilton TAS,11,20.65,41.01,24.78,7.84,42.8,0.0,0.208,553.5,8.48,11.93,38.27,Moderate
2630,-36.378377866970055,148.47947029503896,Cooma,4,12.73,46.11,40.9,4.43,40.7,0.0,0.304,435.1,4.52,0.0,22.74,Low
3820,-38.13495908862137,145.97755980994185,Traralgon,10,13.77,66.2,26.51,4.42,23.9,0.0,0.576,480.4,1.67,0.0,17.05,Low
4570,-26.230121359721142,152.60702472820773,Gympie,10,16.73,39.14,17.51,8.21,52.0,0.0,0.36,448.8,7.0,0.0,22.81,Low
3000,-37.768184909966415,144.97905838537454,Melbourne CBD,10,11.46,72.51,22.0,6.16,1.6,4.36,0.329,242.3,1.55,0.0,7.33,Low
3737,-36.78856080866886,147.04369705193386,Bright VIC,12,28.62,21.7,39.91,10.0,10.0,0.0,0.141,568.8,39.2,0.4,66.58,High
2580,-34.746987116133376,149.72347695544465,Goulburn,10,16.66,67.81,24.76,5.36,10.4,0.0,0.31,514.7,2.02,0.0,15.91,Low
7140,-42.64094069025988,146.5034309355208,Hamilton TAS,1,39.16,25.34,26.36,10.0,1.9,1.23,0.596,666.4,35.94,0.0,63.22,High
7140,-42.63685446285209,146.5134121649036,Hamilton TAS,7,11.51,57.55,30.0,5.45,13.9,0.0,0.36,681.4,2.78,0.0,15.83,Low
2580,-34.75413575119482,149.73215458638305,Goulburn,12,31.86,24.46,29.39,10.0,27.7,0.0,0.445,485.0,31.08,0.0,66.37,High
2650,-35.09110107381802,147.3638474204505,Wagga Wagga,8,13.66,63.87,35.47,4.89,21.1,0.0,0.495,606.6,2.45,0.0,17.17,Low
5153,-35.046307135980044,138.67561839017773,Cherry Gardens,4,16.15,59.11,29.37,4.44,5.8,8.4,0.529,584.4,2.48,0.0,16.99,Low
2650,-35.15238950223766,147.31683456235658,Wagga Wagga,8,14.76,59.32,33.86,10.0,6.6,6.04,0.425,597.5,5.82,29.01,16.46,Low
2480,-28.86504274532166,153.3233761056351,Lismore,1,37.04,26.77,37.93,8.82,2.1,5.15,0.298,609.0,36.9,0.0,64.0,High
2000,-33.84815194623048,151.21550826743473,Sydney CBD,8,9.38,100.0,24.03,3.03,4.2,0.0,0.337,358.1,0.29,0.0,5.21,Low
2580,-34.75641494972366,149.73272902163217,Goulburn,4,14.34,48.73,42.86,4.89,38.9,0.0,0.565,479.1,5.03,0.0,22.65,Low
2000,-33.86598467714653,151.17705743751014,Sydney CBD,9,13.45,79.8,10.95,1.92,9.0,0.0,0.172,450.8,0.32,0.0,6.64,Low
4570,-26.240746134582917,152.6368687689974,Gympie,1,31.2,29.7,37.08,10.0,17.9,0.0,0.482,606.5,30.37,0.0,61.31,High
2480,-28.911960527642307,153.28539112500087,Lismore,1,30.91,18.02,43.64,10.0,16.5,0.0,0.378,598.2,52.46,0.0,76.3,Extreme
2000,-33.870704948295334,151.24401077279515,Sydney CBD,5,12.51,69.94,24.46,3.5,5.2,6.41,0.364,255.4,1.06,0.0,8.19,Low
2580,-34.73576854041636,149.77054796032095,Goulburn,2,31.06,25.91,40.92,10.0,31.3,0.0,0.453,563.4,37.68,0.0,71.41,High
2630,-36.3907792269338,148.27606881595406,Jindabyne,12,42.5,28.14,40.28,10.0,6.1,1.88,0.501,671.1,50.61,0.0,79.93,Extreme
2580,-34.70917519880533,149.7193709968249,Goulburn,6,13.91,63.13,26.18,6.71,16.9,0.0,0.204,501.4,2.79,0.0,16.47,Low
2580,-34.681994204990986,149.69734462053125,Goulburn,7,12.04,45.56,13.41,5.52,103.4,0.0,0.538,887.7,2.94,0.0,28.18,Moderate
2650,-35.16777432486356,147.3884665510578,Wagga Wagga,7,13.24,53.34,64.42,5.25,6.1,0.08,0.284,502.5,7.35,4.44,17.82,Low
2580,-34.71623046323535,149.72757716042162,Goulburn,12,32.19,32.48,40.93,10.0,62.7,0.0,0.1,613.4,31.22,0.0,72.59,High
7000,-42.813396190364166,147.2369480035334,Hobart,10,8.73,78.3,22.44,3.29,7.3,0.0,0.502,450.3,0.63,0.0,9.69,Low
3000,-37.82534017572243,145.00779687378824,Melbourne CBD,3,10.38,47.7,13.89,2.19,5.9,5.48,0.277,220.4,1.05,0.0,15.0,Low
7000,-42.86054150948883,147.33003543138403,Hobart,11,21.74,42.07,24.02,10.0,17.4,0.0,0.465,392.5,10.6,0.0,30.32,Moderate
5000,-34.90827486769543,138.6764464497407,Adelaide CBD,11,23.7,33.33,28.7,6.71,1.0,3.99,0.36,341.4,11.52,0.0,26.86,Moderate
5000,-34.96278438597307,138.58821443775716,Adelaide CBD,4,12.53,81.81,12.89,3.93,47.6,0.0,0.437,277.0,0.6,0.0,12.99,Low
2650,-35.06295683921946,147.31010167853916,Wagga Wagga,6,13.66,80.75,44.23,5.49,10.6,0.0,0.152,488.9,1.89,0.0,13.8,Low
4570,-26.195740112437953,152.68833858630921,Gympie,1,34.59,28.97,34.25,10.0,0.7,4.81,0.763,608.3,32.69,0.0,61.22,High
